"61192,""710100"",""870970-basis:29589143"",""k"",""1956-01-01"",""2015-01-01"""
"61193,""710100"",""870970-basis:51414160"",""k"",""1964-01-01"",""2015-01-01"""
"76214,""710100"",""870970-basis:26912849"",""m"",""1974-01-01"",""2015-01-01"""
"61194,""710100"",""870970-basis:26929997"",""m"",""1974-01-01"",""2015-01-01"""
"73819,""710100"",""870970-basis:06891721"",""k"",""1979-01-01"",""2015-01-01"""
"61195,""710100"",""870970-basis:29569940"",""k"",""1980-01-01"",""2015-01-01"""
"61195,""710100"",""870970-basis:51100018"",""k"",""1980-01-01"",""2015-01-01"""
"61197,""710100"",""870970-basis:51399501"",""k"",""1982-01-01"",""2015-01-01"""
"76215,""710100"",""870970-basis:21852961"",""k"",""1986-01-01"",""2015-01-01"""
"61199,""710100"",""870970-basis:50771571"",""k"",""1990-01-01"",""2015-01-01"""
"61200,""710100"",""870970-basis:27552919"",""m"",""1996-01-01"",""2015-01-01"""
"61201,""710100"",""870970-basis:27507247"",""k"",""2008-01-01"",""2015-01-01"""
"61201,""710100"",""870970-basis:27200036"",""k"",""2008-01-01"",""2015-01-01"""
"73823,""710100"",""870970-basis:29173184"",""k"",""2011-01-01"",""2015-01-01"""
"61203,""710100"",""870970-basis:26519225"",""k"",""1952-01-01"",""2015-01-01"""
"61204,""710100"",""870970-basis:28506538"",""k"",""1958-01-01"",""2015-01-01"""
"61205,""710100"",""870970-basis:24131424"",""m"",""1973-01-01"",""2015-01-01"""
"61205,""710100"",""870970-basis:51309162"",""m"",""1973-01-01"",""2015-01-01"""
"61206,""710100"",""870970-basis:29162832"",""m"",""1977-01-01"",""2015-01-01"""
"76216,""710100"",""870970-basis:51029909"",""k"",""1980-01-01"",""2015-01-01"""
"76217,""710100"",""870970-basis:28877188"",""k"",""1988-01-01"",""2015-01-01"""
"61209,""710100"",""870970-basis:24823865"",""k"",""1991-01-01"",""2015-01-01"""
"73829,""710100"",""870970-basis:28635931"",""k"",""1993-01-01"",""2015-01-01"""
"61211,""710100"",""870970-basis:29908176"",""k"",""2004-01-01"",""2015-01-01"""
"61212,""710100"",""870970-basis:50919420"",""k"",""2005-01-01"",""2015-01-01"""
"61213,""710100"",""870970-basis:51024788"",""k"",""1944-01-01"",""2015-01-01"""
"61214,""710100"",""870970-basis:05686059"",""k"",""1958-01-01"",""2015-01-01"""
"61215,""710100"",""870970-basis:27434193"",""m"",""1960-01-01"",""2015-01-01"""
"61216,""710100"",""870970-basis:01125427"",""m"",""1962-01-01"",""2015-01-01"""
"61217,""710100"",""870970-basis:26223563"",""k"",""1976-01-01"",""2015-01-01"""
"61218,""710100"",""870970-basis:44196565"",""m"",""1979-01-01"",""2015-01-01"""
"61219,""710100"",""870970-basis:27978592"",""m"",""1983-01-01"",""2015-01-01"""
"76218,""710100"",""870970-basis:05911176"",""m"",""1986-01-01"",""2015-01-01"""
"61221,""710100"",""870970-basis:25630831"",""k"",""1989-01-01"",""2015-01-01"""
"61222,""710100"",""870970-basis:28416881"",""m"",""1990-01-01"",""2015-01-01"""
"61223,""710100"",""870970-basis:26685702"",""k"",""1992-01-01"",""2015-01-01"""
"61223,""710100"",""870970-basis:29531188"",""k"",""1992-01-01"",""2015-01-01"""
"73838,""710100"",""870970-basis:28660170"",""m"",""1992-01-01"",""2015-01-01"""
"61225,""710100"",""870970-basis:50699994"",""k"",""2001-01-01"",""2015-01-01"""
"61226,""710100"",""870970-basis:29700729"",""m"",""2006-01-01"",""2015-01-01"""
"76219,""710100"",""870970-basis:29934088"",""k"",""1947-01-01"",""2015-01-01"""
"76220,""710100"",""870970-basis:45281736"",""k"",""1953-01-01"",""2015-01-01"""
"61229,""710100"",""870970-basis:29399638"",""k"",""1964-01-01"",""2015-01-01"""
"61230,""710100"",""870970-basis:25698991"",""k"",""1971-01-01"",""2015-01-01"""
"76221,""710100"",""870970-basis:27489559"",""k"",""1973-01-01"",""2015-01-01"""
"61231,""710100"",""870970-basis:25983068"",""k"",""1975-01-01"",""2015-01-01"""
"76222,""710100"",""870970-basis:51283376"",""k"",""1979-01-01"",""2015-01-01"""
"73846,""710100"",""870970-basis:50507254"",""k"",""1980-01-01"",""2015-01-01"""
"61234,""710100"",""870970-basis:28893949"",""k"",""1983-01-01"",""2015-01-01"""
"76223,""710100"",""870970-basis:28458649"",""k"",""1990-01-01"",""2015-01-01"""
"76224,""710100"",""870970-basis:50718360"",""k"",""2005-01-01"",""2015-01-01"""
"61237,""710100"",""870970-basis:45601250"",""m"",""1941-01-01"",""2015-01-01"""
"61237,""710100"",""870970-basis:51445953"",""m"",""1941-01-01"",""2015-01-01"""
"61239,""710100"",""870970-basis:26738210"",""k"",""1948-01-01"",""2015-01-01"""
"61240,""710100"",""870970-basis:51001419"",""k"",""1952-01-01"",""2015-01-01"""
"61241,""710100"",""870970-basis:29869367"",""k"",""1962-01-01"",""2015-01-01"""
"73851,""710100"",""870970-basis:29098697"",""m"",""1963-01-01"",""2015-01-01"""
"61243,""710100"",""870970-basis:27964680"",""m"",""1972-01-01"",""2015-01-01"""
"61244,""710100"",""870970-basis:45673332"",""k"",""1974-01-01"",""2015-01-01"""
"61245,""710100"",""870970-basis:51069544"",""m"",""1977-01-01"",""2015-01-01"""
"61245,""710100"",""870970-basis:50740897"",""m"",""1977-01-01"",""2015-01-01"""
"61246,""710100"",""870970-basis:28287895"",""k"",""1981-01-01"",""2015-01-01"""
"61247,""710100"",""870970-basis:21679585"",""k"",""1984-01-01"",""2015-01-01"""
"61248,""710100"",""870970-basis:01433520"",""m"",""1986-01-01"",""2015-01-01"""
"61249,""710100"",""870970-basis:22770047"",""k"",""1992-01-01"",""2015-01-01"""
"61250,""710100"",""870970-basis:44906546"",""k"",""1999-01-01"",""2015-01-01"""
"76225,""710100"",""870970-basis:51161165"",""k"",""1937-01-01"",""2015-01-01"""
"76226,""710100"",""870970-basis:50694291"",""k"",""1948-01-01"",""2015-01-01"""
"61253,""710100"",""820010-katalog:5578852"",""m"",""1964-01-01"",""2015-01-01"""
"61254,""710100"",""870970-basis:26618681"",""k"",""1965-01-01"",""2015-01-01"""
"61255,""710100"",""870970-basis:50773973"",""k"",""1971-01-01"",""2015-01-01"""
"61255,""710100"",""870970-basis:28394438"",""k"",""1971-01-01"",""2015-01-01"""
"76227,""710100"",""870970-basis:22260766"",""k"",""1974-01-01"",""2015-01-01"""
"61257,""710100"",""870970-basis:51462998"",""m"",""1976-01-01"",""2015-01-01"""
"61258,""710100"",""870970-basis:29632898"",""m"",""1978-01-01"",""2015-01-01"""
"61259,""710100"",""870970-basis:51421965"",""k"",""1979-01-01"",""2015-01-01"""
"61259,""710100"",""870970-basis:28234686"",""k"",""1979-01-01"",""2015-01-01"""
"61260,""710100"",""870970-basis:25344804"",""m"",""1979-01-01"",""2015-01-01"""
"61261,""710100"",""870970-basis:27463541"",""m"",""1980-01-01"",""2015-01-01"""
"76228,""710100"",""870970-basis:22945297"",""m"",""1984-01-01"",""2015-01-01"""
"61263,""710100"",""870970-basis:51216105"",""k"",""1988-01-01"",""2015-01-01"""
"61264,""710100"",""870970-basis:06524079"",""m"",""1993-01-01"",""2015-01-01"""
"61265,""710100"",""870970-basis:27695043"",""k"",""2000-01-01"",""2015-01-01"""
"61266,""710100"",""870970-basis:23070766"",""k"",""1946-01-01"",""2015-01-01"""
"73865,""710100"",""870970-basis:29125090"",""k"",""1952-01-01"",""2015-01-01"""
"61268,""710100"",""870970-basis:06654223"",""m"",""1960-01-01"",""2015-01-01"""
"61269,""710100"",""870970-basis:26287251"",""k"",""1961-01-01"",""2015-01-01"""
"61270,""710100"",""870970-basis:27068014"",""k"",""1969-01-01"",""2015-01-01"""
"61271,""710100"",""870970-basis:50937437"",""m"",""1974-01-01"",""2015-01-01"""
"61271,""710100"",""870970-basis:23919583"",""m"",""1974-01-01"",""2015-01-01"""
"61272,""710100"",""870970-basis:28394470"",""k"",""1974-01-01"",""2015-01-01"""
"61273,""710100"",""870970-basis:24176363"",""k"",""1974-01-01"",""2015-01-01"""
"61274,""710100"",""870970-basis:03315479"",""m"",""1975-01-01"",""2015-01-01"""
"73868,""710100"",""870970-basis:27185681"",""m"",""1977-01-01"",""2015-01-01"""
"61275,""710100"",""870970-basis:51400534"",""k"",""1978-01-01"",""2015-01-01"""
"76229,""710100"",""870970-basis:52109337"",""m"",""1978-01-01"",""2015-01-01"""
"61277,""710100"",""870970-basis:42792411"",""k"",""1982-01-01"",""2015-01-01"""
"61278,""710100"",""870970-basis:41439823"",""k"",""1985-01-01"",""2015-01-01"""
"76230,""710100"",""870970-basis:24900924"",""k"",""1987-01-01"",""2015-01-01"""
"61280,""710100"",""870970-basis:26431905"",""k"",""1991-01-01"",""2015-01-01"""
"61281,""710100"",""870970-basis:25644859"",""k"",""1992-01-01"",""2015-01-01"""
"61274,""710100"",""870970-basis:21981710"",""m"",""1975-01-01"",""2015-01-01"""
"61283,""710100"",""870970-basis:29646066"",""m"",""2007-01-01"",""2015-01-01"""
"73874,""710100"",""870970-basis:26914531"",""k"",""2010-01-01"",""2015-01-01"""
"73875,""710100"",""870970-basis:27474632"",""m"",""1948-01-01"",""2015-01-01"""
"61286,""710100"",""870970-basis:51545184"",""k"",""1955-01-01"",""2015-01-01"""
"73877,""710100"",""870970-basis:25463765"",""k"",""1956-01-01"",""2015-01-01"""
"61288,""710100"",""870970-basis:50710297"",""k"",""1958-01-01"",""2015-01-01"""
"73878,""710100"",""870970-basis:25960963"",""m"",""1963-01-01"",""2015-01-01"""
"61290,""710100"",""870970-basis:20506156"",""k"",""1973-01-01"",""2015-01-01"""
"73880,""710100"",""870970-basis:28739877"",""k"",""1975-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:26803020"",""k"",""1977-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:26760828"",""k"",""1977-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:29418500"",""k"",""1977-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:50936031"",""k"",""1977-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:27824323"",""k"",""1977-01-01"",""2015-01-01"""
"61292,""710100"",""870970-basis:50561488"",""k"",""1977-01-01"",""2015-01-01"""
"73882,""710100"",""870970-basis:27008747"",""k"",""1978-01-01"",""2015-01-01"""
"76231,""710100"",""870970-basis:27494404"",""k"",""1983-01-01"",""2015-01-01"""
"61295,""710100"",""870970-basis:44964945"",""k"",""1986-01-01"",""2015-01-01"""
"61296,""710100"",""870970-basis:24673162"",""k"",""1989-01-01"",""2015-01-01"""
"61297,""710100"",""870970-basis:28255365"",""k"",""1991-01-01"",""2015-01-01"""
"61298,""710100"",""870970-basis:26284252"",""m"",""1992-01-01"",""2015-01-01"""
"61299,""710100"",""870970-basis:43921274"",""k"",""2002-01-01"",""2015-01-01"""
"61300,""710100"",""870970-basis:28188358"",""m"",""2004-01-01"",""2015-01-01"""
"61300,""710100"",""870970-basis:50918114"",""m"",""2004-01-01"",""2015-01-01"""
"61301,""710100"",""870970-basis:27225853"",""k"",""2007-01-01"",""2015-01-01"""
"61301,""710100"",""870970-basis:24273695"",""k"",""2007-01-01"",""2015-01-01"""
"76232,""710100"",""870970-basis:20443081"",""k"",""1933-01-01"",""2015-01-01"""
"76233,""710100"",""870970-basis:29535868"",""k"",""1948-01-01"",""2015-01-01"""
"61304,""710100"",""870970-basis:51432118"",""m"",""1961-01-01"",""2015-01-01"""
"76234,""710100"",""870970-basis:44410133"",""k"",""1963-01-01"",""2015-01-01"""
"61306,""710100"",""870970-basis:44898446"",""k"",""1968-01-01"",""2015-01-01"""
"61307,""710100"",""870970-basis:20887427"",""k"",""1969-01-01"",""2015-01-01"""
"61308,""710100"",""870970-basis:45497283"",""k"",""1974-01-01"",""2015-01-01"""
"61309,""710100"",""870970-basis:27940242"",""k"",""1976-01-01"",""2015-01-01"""
"61309,""710100"",""870970-basis:24110338"",""k"",""1976-01-01"",""2015-01-01"""
"61310,""710100"",""870970-basis:27699472"",""k"",""1980-01-01"",""2015-01-01"""
"61311,""710100"",""870970-basis:27719317"",""k"",""1980-01-01"",""2015-01-01"""
"61311,""710100"",""870970-basis:28897332"",""k"",""1980-01-01"",""2015-01-01"""
"61312,""710100"",""870970-basis:25466152"",""m"",""1982-01-01"",""2015-01-01"""
"61313,""710100"",""870970-basis:05912911"",""k"",""1984-01-01"",""2015-01-01"""
"61314,""710100"",""870970-basis:28422962"",""m"",""1984-01-01"",""2015-01-01"""
"61315,""710100"",""870970-basis:50673251"",""m"",""1986-01-01"",""2015-01-01"""
"61316,""710100"",""870970-basis:28194579"",""k"",""1988-01-01"",""2015-01-01"""
"61317,""710100"",""870970-basis:50618641"",""k"",""1991-01-01"",""2015-01-01"""
"76235,""710100"",""870970-basis:28535228"",""k"",""2003-01-01"",""2015-01-01"""
"61319,""710100"",""870970-basis:28673647"",""m"",""1947-01-01"",""2015-01-01"""
"61320,""710100"",""870970-basis:21721425"",""k"",""1955-01-01"",""2015-01-01"""
"76236,""710100"",""870970-basis:51538749"",""k"",""1958-01-01"",""2015-01-01"""
"73898,""710100"",""870970-basis:45022269"",""k"",""1964-01-01"",""2015-01-01"""
"61323,""710100"",""870970-basis:27585132"",""k"",""1965-01-01"",""2015-01-01"""
"61324,""710100"",""870970-basis:25246799"",""m"",""1971-01-01"",""2015-01-01"""
"61325,""710100"",""870970-basis:27294170"",""k"",""1974-01-01"",""2015-01-01"""
"61326,""710100"",""870970-basis:27677126"",""k"",""1975-01-01"",""2015-01-01"""
"61327,""710100"",""870970-basis:45426300"",""m"",""1976-01-01"",""2015-01-01"""
"61328,""710100"",""870970-basis:50973565"",""k"",""1978-01-01"",""2015-01-01"""
"61328,""710100"",""870970-basis:26202388"",""k"",""1978-01-01"",""2015-01-01"""
"61329,""710100"",""870970-basis:28830904"",""k"",""1979-01-01"",""2015-01-01"""
"76237,""710100"",""870970-basis:28144784"",""k"",""1980-01-01"",""2015-01-01"""
"61331,""710100"",""870970-basis:50686965"",""k"",""1988-01-01"",""2015-01-01"""
"76238,""710100"",""870970-basis:05861268"",""k"",""1995-01-01"",""2015-01-01"""
"61333,""710100"",""870970-basis:25697073"",""m"",""1932-01-01"",""2015-01-01"""
"76239,""710100"",""870970-basis:51496116"",""k"",""1944-01-01"",""2015-01-01"""
"61334,""710100"",""870970-basis:28247087"",""k"",""1945-01-01"",""2015-01-01"""
"61336,""710100"",""870970-basis:51512731"",""m"",""1948-01-01"",""2015-01-01"""
"61337,""710100"",""870970-basis:51432118"",""k"",""1961-01-01"",""2015-01-01"""
"73908,""710100"",""870970-basis:28450737"",""m"",""1967-01-01"",""2015-01-01"""
"61339,""710100"",""870970-basis:25356187"",""m"",""1973-01-01"",""2015-01-01"""
"61340,""710100"",""870970-basis:05060540"",""k"",""1974-01-01"",""2015-01-01"""
"61341,""710100"",""870970-basis:51162943"",""m"",""1975-01-01"",""2015-01-01"""
"61342,""710100"",""870970-basis:50694410"",""m"",""1979-01-01"",""2015-01-01"""
"61343,""710100"",""870970-basis:28322674"",""k"",""1984-01-01"",""2015-01-01"""
"76240,""710100"",""870970-basis:28194102"",""k"",""1992-01-01"",""2015-01-01"""
"76241,""710100"",""870970-basis:27220304"",""k"",""1996-01-01"",""2015-01-01"""
"76242,""710100"",""870970-basis:50563162"",""k"",""2005-01-01"",""2015-01-01"""
"61346,""710100"",""870970-basis:21826979"",""m"",""2006-01-01"",""2015-01-01"""
"61346,""710100"",""870970-basis:27911404"",""m"",""2006-01-01"",""2015-01-01"""
"61348,""710100"",""870970-basis:29906386"",""m"",""1936-01-01"",""2015-01-01"""
"61349,""710100"",""870970-basis:27374905"",""k"",""1948-01-01"",""2015-01-01"""
"61350,""710100"",""870970-basis:28207085"",""k"",""1951-01-01"",""2015-01-01"""
"76243,""710100"",""870970-basis:45258556"",""m"",""1957-01-01"",""2015-01-01"""
"61352,""710100"",""870970-basis:05497965"",""m"",""1963-01-01"",""2015-01-01"""
"76244,""710100"",""870970-basis:26560071"",""m"",""1964-01-01"",""2015-01-01"""
"61354,""710100"",""870970-basis:21252646"",""m"",""1967-01-01"",""2015-01-01"""
"61355,""710100"",""870970-basis:27286224"",""k"",""1969-01-01"",""2015-01-01"""
"76245,""710100"",""870970-basis:26958687"",""k"",""1971-01-01"",""2015-01-01"""
"76246,""710100"",""870970-basis:44316196"",""m"",""1976-01-01"",""2015-01-01"""
"61358,""710100"",""870970-basis:24304124"",""m"",""1977-01-01"",""2015-01-01"""
"61359,""710100"",""870970-basis:28959087"",""k"",""1982-01-01"",""2015-01-01"""
"61360,""710100"",""870970-basis:51164997"",""k"",""1984-01-01"",""2015-01-01"""
"61361,""710100"",""870970-basis:26969751"",""k"",""1985-01-01"",""2015-01-01"""
"61362,""710100"",""870970-basis:29976791"",""k"",""1987-01-01"",""2015-01-01"""
"61363,""710100"",""870970-basis:27400337"",""k"",""1999-01-01"",""2015-01-01"""
"61364,""710100"",""870970-basis:51219724"",""m"",""2012-01-01"",""2015-01-01"""
"73923,""710100"",""870970-basis:45481557"",""k"",""1938-01-01"",""2015-01-01"""
"61366,""710100"",""870970-basis:51466276"",""m"",""1948-01-01"",""2015-01-01"""
"61367,""710100"",""870970-basis:27439888"",""m"",""1952-01-01"",""2015-01-01"""
"61368,""710100"",""870970-basis:23637626"",""k"",""1957-01-01"",""2015-01-01"""
"73926,""710100"",""870970-basis:27359655"",""k"",""1958-01-01"",""2015-01-01"""
"61370,""710100"",""870970-basis:28712499"",""m"",""1967-01-01"",""2015-01-01"""
"61371,""710100"",""870970-basis:20228458"",""k"",""1969-01-01"",""2015-01-01"""
"61372,""710100"",""870970-basis:04617436"",""k"",""1973-01-01"",""2015-01-01"""
"73927,""710100"",""870970-basis:29702551"",""k"",""1974-01-01"",""2015-01-01"""
"61374,""710100"",""870970-basis:27929818"",""m"",""1976-01-01"",""2015-01-01"""
"61375,""710100"",""870970-basis:42810754"",""k"",""1977-01-01"",""2015-01-01"""
"61375,""710100"",""870970-basis:22375733"",""k"",""1977-01-01"",""2015-01-01"""
"61376,""710100"",""870970-basis:50919420"",""k"",""1982-01-01"",""2015-01-01"""
"61377,""710100"",""870970-basis:51069099"",""k"",""1982-01-01"",""2015-01-01"""
"73929,""710100"",""870970-basis:01298690"",""k"",""1986-01-01"",""2015-01-01"""
"61379,""710100"",""870970-basis:51270959"",""m"",""1988-01-01"",""2015-01-01"""
"61379,""710100"",""870970-basis:51146379"",""m"",""1988-01-01"",""2015-01-01"""
"76247,""710100"",""870970-basis:29380791"",""k"",""1988-01-01"",""2015-01-01"""
"61381,""710100"",""870970-basis:51585070"",""k"",""2001-01-01"",""2015-01-01"""
"76248,""710100"",""870970-basis:51353471"",""k"",""1944-01-01"",""2015-01-01"""
"61383,""710100"",""870970-basis:40479546"",""m"",""1948-01-01"",""2015-01-01"""
"76249,""710100"",""870970-basis:27740316"",""k"",""1956-01-01"",""2015-01-01"""
"76250,""710100"",""870970-basis:29900019"",""k"",""1963-01-01"",""2015-01-01"""
"61386,""710100"",""870970-basis:51526481"",""k"",""1966-01-01"",""2015-01-01"""
"61387,""710100"",""870970-basis:51498569"",""m"",""1967-01-01"",""2015-01-01"""
"61388,""710100"",""870970-basis:29450420"",""k"",""1970-01-01"",""2015-01-01"""
"61388,""710100"",""870970-basis:50565904"",""k"",""1970-01-01"",""2015-01-01"""
"61390,""710100"",""870970-basis:27866468"",""k"",""1972-01-01"",""2015-01-01"""
"76251,""710100"",""870970-basis:28169957"",""k"",""1974-01-01"",""2015-01-01"""
"76252,""710100"",""870970-basis:50688534"",""k"",""1981-01-01"",""2015-01-01"""
"61393,""710100"",""870970-basis:01271172"",""k"",""1988-01-01"",""2015-01-01"""
"61394,""710100"",""870970-basis:27114091"",""k"",""1992-01-01"",""2015-01-01"""
"76253,""710100"",""870970-basis:45430235"",""k"",""1997-01-01"",""2015-01-01"""
"76254,""710100"",""870970-basis:29855897"",""m"",""1938-01-01"",""2015-01-01"""
"61397,""710100"",""870970-basis:51595335"",""k"",""1946-01-01"",""2015-01-01"""
"61398,""710100"",""870970-basis:45601366"",""k"",""1960-01-01"",""2015-01-01"""
"76255,""710100"",""870970-basis:25693701"",""m"",""1962-01-01"",""2015-01-01"""
"76256,""710100"",""870970-basis:51529847"",""m"",""1969-01-01"",""2015-01-01"""
"61401,""710100"",""870970-basis:28657293"",""m"",""1972-01-01"",""2015-01-01"""
"61401,""710100"",""870970-basis:28699018"",""m"",""1972-01-01"",""2015-01-01"""
"73944,""710100"",""870970-basis:28772912"",""k"",""1974-01-01"",""2015-01-01"""
"61403,""710100"",""870970-basis:28688083"",""k"",""1978-01-01"",""2015-01-01"""
"61404,""710100"",""870970-basis:24023842"",""k"",""1982-01-01"",""2015-01-01"""
"76257,""710100"",""870970-basis:28138482"",""k"",""1984-01-01"",""2015-01-01"""
"73945,""710100"",""870970-basis:26802970"",""k"",""1984-01-01"",""2015-01-01"""
"73946,""710100"",""870970-basis:22843451"",""k"",""1986-01-01"",""2015-01-01"""
"73947,""710100"",""870970-basis:28843070"",""k"",""1989-01-01"",""2015-01-01"""
"61409,""710100"",""870970-basis:51449258"",""k"",""1943-01-01"",""2015-01-01"""
"76258,""710100"",""870970-basis:20600284"",""m"",""1951-01-01"",""2015-01-01"""
"61411,""710100"",""870970-basis:51370236"",""k"",""1969-01-01"",""2015-01-01"""
"61412,""710100"",""870970-basis:27413978"",""m"",""1973-01-01"",""2015-01-01"""
"61412,""710100"",""870970-basis:07213794"",""m"",""1973-01-01"",""2015-01-01"""
"76259,""710100"",""870970-basis:51375394"",""k"",""1973-01-01"",""2015-01-01"""
"61414,""710100"",""870970-basis:50940055"",""k"",""1980-01-01"",""2015-01-01"""
"61414,""710100"",""870970-basis:29843562"",""k"",""1980-01-01"",""2015-01-01"""
"76260,""710100"",""870970-basis:51213300"",""k"",""1982-01-01"",""2015-01-01"""
"76261,""710100"",""870970-basis:51372816"",""m"",""1993-01-01"",""2015-01-01"""
"76262,""710100"",""870970-basis:43876953"",""m"",""2002-01-01"",""2015-01-01"""
"61418,""710100"",""870970-basis:26116309"",""m"",""2009-01-01"",""2015-01-01"""
"61419,""710100"",""870970-basis:51252160"",""m"",""1943-01-01"",""2015-01-01"""
"61420,""710100"",""870970-basis:51294602"",""k"",""1945-01-01"",""2015-01-01"""
"61421,""710100"",""870970-basis:23464861"",""k"",""1949-01-01"",""2015-01-01"""
"61421,""710100"",""870970-basis:27737544"",""k"",""1949-01-01"",""2015-01-01"""
"76263,""710100"",""870970-basis:22205900"",""k"",""1959-01-01"",""2015-01-01"""
"61423,""710100"",""870970-basis:51100212"",""k"",""1960-01-01"",""2015-01-01"""
"61424,""710100"",""870970-basis:05887577"",""k"",""1967-01-01"",""2015-01-01"""
"61425,""710100"",""870970-basis:21151807"",""k"",""1974-01-01"",""2015-01-01"""
"61426,""710100"",""870970-basis:27084214"",""k"",""1974-01-01"",""2015-01-01"""
"61427,""710100"",""870970-basis:26314526"",""k"",""1978-01-01"",""2015-01-01"""
"61428,""710100"",""870970-basis:28946724"",""k"",""1979-01-01"",""2015-01-01"""
"61428,""710100"",""870970-basis:50694380"",""k"",""1979-01-01"",""2015-01-01"""
"61429,""710100"",""870970-basis:29878218"",""m"",""1979-01-01"",""2015-01-01"""
"61429,""710100"",""870970-basis:29948399"",""m"",""1979-01-01"",""2015-01-01"""
"61430,""710100"",""870970-basis:26768322"",""m"",""1981-01-01"",""2015-01-01"""
"76264,""710100"",""870970-basis:28633661"",""k"",""1988-01-01"",""2015-01-01"""
"61432,""710100"",""870970-basis:51114922"",""m"",""1993-01-01"",""2015-01-01"""
"61433,""710100"",""870970-basis:28897316"",""k"",""2004-01-01"",""2015-01-01"""
"61434,""710100"",""870970-basis:29481407"",""k"",""2007-01-01"",""2015-01-01"""
"76265,""710100"",""870970-basis:44960214"",""k"",""1947-01-01"",""2015-01-01"""
"61436,""710100"",""870970-basis:29946086"",""k"",""1959-01-01"",""2015-01-01"""
"61437,""710100"",""870970-basis:29083932"",""m"",""1962-01-01"",""2015-01-01"""
"61438,""710100"",""870970-basis:42708828"",""m"",""1964-01-01"",""2015-01-01"""
"61439,""710100"",""870970-basis:50693546"",""k"",""1967-01-01"",""2015-01-01"""
"76266,""710100"",""870970-basis:51130839"",""m"",""1968-01-01"",""2015-01-01"""
"61441,""710100"",""870970-basis:26093740"",""m"",""1973-01-01"",""2015-01-01"""
"61441,""710100"",""870970-basis:28914458"",""m"",""1973-01-01"",""2015-01-01"""
"61441,""710100"",""870970-basis:20923059"",""m"",""1973-01-01"",""2015-01-01"""
"61442,""710100"",""870970-basis:21126411"",""m"",""1974-01-01"",""2015-01-01"""
"76267,""710100"",""870970-basis:51304144"",""k"",""1977-01-01"",""2015-01-01"""
"61444,""710100"",""870970-basis:27811094"",""k"",""1978-01-01"",""2015-01-01"""
"61445,""710100"",""870970-basis:25661249"",""k"",""1979-01-01"",""2015-01-01"""
"76268,""710100"",""870970-basis:45592995"",""k"",""1981-01-01"",""2015-01-01"""
"76269,""710100"",""870970-basis:26421233"",""k"",""1988-01-01"",""2015-01-01"""
"61448,""710100"",""870970-basis:29034389"",""k"",""2000-01-01"",""2015-01-01"""
"61449,""710100"",""870970-basis:22413112"",""m"",""1937-01-01"",""2015-01-01"""
"61450,""710100"",""870970-basis:28952422"",""k"",""1942-01-01"",""2015-01-01"""
"76270,""710100"",""870970-basis:51304241"",""k"",""1945-01-01"",""2015-01-01"""
"76271,""710100"",""870970-basis:06512658"",""k"",""1960-01-01"",""2015-01-01"""
"61453,""710100"",""870970-basis:51267958"",""m"",""1965-01-01"",""2015-01-01"""
"76272,""710100"",""870970-basis:51297113"",""m"",""1970-01-01"",""2015-01-01"""
"61455,""710100"",""870970-basis:29494010"",""k"",""1973-01-01"",""2015-01-01"""
"76273,""710100"",""776600-katalog:93360133"",""k"",""1977-01-01"",""2015-01-01"""
"61456,""710100"",""870970-basis:23554852"",""k"",""1977-01-01"",""2015-01-01"""
"61457,""710100"",""870970-basis:24509419"",""k"",""1979-01-01"",""2015-01-01"""
"76274,""710100"",""870970-basis:28472242"",""k"",""1983-01-01"",""2015-01-01"""
"73973,""710100"",""870970-basis:51230760"",""k"",""1984-01-01"",""2015-01-01"""
"61460,""710100"",""870970-basis:50939995"",""k"",""1987-01-01"",""2015-01-01"""
"61461,""710100"",""870970-basis:29671141"",""k"",""1991-01-01"",""2015-01-01"""
"76275,""710100"",""870970-basis:26159490"",""k"",""1991-01-01"",""2015-01-01"""
"61463,""710100"",""870970-basis:27824226"",""k"",""1997-01-01"",""2015-01-01"""
"61463,""710100"",""870970-basis:44061651"",""k"",""1997-01-01"",""2015-01-01"""
"61465,""710100"",""870970-basis:20527137"",""k"",""1941-01-01"",""2015-01-01"""
"61466,""710100"",""870970-basis:51375394"",""m"",""1948-01-01"",""2015-01-01"""
"76276,""710100"",""874310-katalog:DBB0627522"",""k"",""1953-01-01"",""2015-01-01"""
"61468,""710100"",""870970-basis:28617011"",""k"",""1954-01-01"",""2015-01-01"""
"61469,""710100"",""870970-basis:28429576"",""m"",""1961-01-01"",""2015-01-01"""
"61470,""710100"",""870970-basis:50765067"",""k"",""1971-01-01"",""2015-01-01"""
"61470,""710100"",""870970-basis:27233457"",""k"",""1971-01-01"",""2015-01-01"""
"61470,""710100"",""870970-basis:20425245"",""k"",""1971-01-01"",""2015-01-01"""
"61471,""710100"",""870970-basis:50634116"",""k"",""1976-01-01"",""2015-01-01"""
"61472,""710100"",""870970-basis:28359780"",""k"",""1978-01-01"",""2015-01-01"""
"61473,""710100"",""870970-basis:05126541"",""k"",""1983-01-01"",""2015-01-01"""
"76277,""710100"",""870970-basis:26727766"",""m"",""1987-01-01"",""2015-01-01"""
